wavelength,intensity
2.719666666666666970e+02,7.885695767495320752e+01
2.720000000000000000e+02,8.241455329216567804e+01
2.720333333333333030e+02,9.347962418138017426e+01
2.720666666666666629e+02,9.231368241090369509e+01
2.721000000000000227e+02,3.836714036021585628e+01
2.721333333333333258e+02,4.638710398530778889e+01
2.721666666666666856e+02,3.071106298374789390e+01
2.721999999999999886e+02,5.799786108161607956e+01
2.722333333333333485e+02,2.908395373606828471e+01
2.722666666666666515e+02,7.097576019863006991e+01
2.723000000000000114e+02,8.144043667985306456e+01
2.723333333333333144e+02,8.410414276631101416e+01
2.723666666666666742e+02,8.158482940396839922e+01
2.723999999999999773e+02,4.084209906942513157e+01
2.724333333333333371e+02,6.413513810980737162e+01
2.724666666666666970e+02,6.857656917669285690e+01
2.725000000000000000e+02,2.531649519719179864e+01
2.725333333333333030e+02,2.781162342078775396e+01
2.725666666666666629e+02,6.718087075746983317e+01
2.726000000000000227e+02,-2.435273935905890141e+00
2.726333333333333258e+02,2.592990820620185488e+01
2.726666666666666856e+02,1.462985160960016984e+01
2.726999999999999886e+02,6.316321639538832500e+01
2.727333333333333485e+02,7.965557525077602463e+01
2.727666666666666515e+02,6.684679050648469456e+01
2.728000000000000114e+02,8.775808232685517396e+01
2.728333333333333144e+02,1.099265716895861829e+02
2.728666666666666742e+02,4.911034388531027872e+01
2.728999999999999773e+02,6.503594749682879694e+01
2.729333333333333371e+02,8.609720127225017450e+01
2.729666666666666970e+02,6.450521456279673771e+01
2.730000000000000000e+02,7.217244101072914475e+01
2.730333333333333030e+02,2.938398338634284102e+01
2.730666666666666629e+02,3.834365341355899659e+01
2.731000000000000227e+02,8.673505482182943638e+01
2.731333333333333258e+02,4.774974583074835266e+01
2.731666666666666856e+02,5.273054981449296008e+01
2.731999999999999886e+02,6.000907077324423966e+01
2.732333333333333485e+02,7.020548037690249998e+01
2.732666666666666515e+02,7.641305853792121638e+01
2.733000000000000114e+02,1.128515686647291005e+02
2.733333333333333144e+02,6.187995380658228584e+01
2.733666666666666742e+02,9.037158530692542513e+01
2.733999999999999773e+02,1.504899764055830076e+02
2.734333333333333371e+02,5.700566497876754113e+01
2.734666666666666970e+02,7.047929682121605310e+01
2.735000000000000000e+02,8.007000383298624513e+01
2.735333333333333030e+02,8.565688618486738903e+01
2.735666666666666629e+02,8.203590645670652748e+01
2.736000000000000227e+02,8.605878031389374883e+01
2.736333333333333258e+02,7.831227818521064421e+01
2.736666666666666856e+02,9.598507203064593796e+01
2.736999999999999886e+02,9.451070593065600178e+01
2.737333333333333485e+02,5.779895604185082902e+01
2.737666666666666515e+02,5.955025837525237620e+01
2.738000000000000114e+02,8.157956970471514069e+01
2.738333333333333144e+02,6.869632204120114238e+01
2.738666666666666742e+02,4.764192349463585430e+01
2.738999999999999773e+02,7.503762779812655026e+01
2.739333333333333371e+02,8.209765552366849306e+01
2.739666666666666970e+02,6.666821428283572004e+01
2.740000000000000000e+02,4.629522416014889075e+01
2.740333333333333030e+02,9.176403548724745463e+01
2.740666666666666629e+02,6.336234527048877396e+01
2.741000000000000227e+02,8.644582925927079486e+01
2.741333333333333258e+02,8.288901089852087978e+01
2.741666666666666856e+02,3.618408132507099850e+01
2.741999999999999886e+02,5.680526442909594209e+01
2.742333333333333485e+02,9.613238157934242167e+01
2.742666666666666515e+02,8.367070404719279964e+01
2.743000000000000114e+02,5.928915629817392130e+01
2.743333333333333144e+02,6.912710780005856748e+01
2.743666666666666742e+02,8.686464198857433416e+01
2.743999999999999773e+02,1.288167443102932168e+02
2.744333333333333371e+02,1.156153738114995804e+02
2.744666666666666970e+02,5.252843803574241122e+01
2.745000000000000000e+02,6.974420657431012671e+01
2.745333333333333030e+02,1.016563284091396042e+02
2.745666666666666629e+02,9.364589337095934241e+01
2.746000000000000227e+02,2.946389911574278386e+01
2.746333333333333258e+02,5.186126733345567885e+01
2.746666666666666856e+02,7.029483073236826840e+01
2.746999999999999886e+02,6.205742882390285331e+01
2.747333333333333485e+02,8.462104506388303093e+01
2.747666666666666515e+02,3.927165171590957726e+01
2.748000000000000114e+02,7.143940820068580422e+01
2.748333333333333144e+02,7.198027580386832369e+01
2.748666666666666742e+02,8.100849227969683852e+01
2.748999999999999773e+02,9.319617918924012656e+01
2.749333333333333371e+02,8.223799998627841035e+01
2.749666666666666970e+02,5.222342646706368896e+01
2.750000000000000000e+02,5.888137754784537492e+01
2.750333333333333030e+02,6.759143710102858904e+01
2.750666666666666629e+02,1.236681143203323359e+02
2.751000000000000227e+02,8.705259036958224783e+01
2.751333333333333258e+02,5.162644209775195492e+01
2.751666666666666856e+02,9.913433567979819827e+01
2.751999999999999886e+02,6.342907028348174947e+01
2.752333333333333485e+02,8.401651880593428245e+01
2.752666666666666515e+02,6.879652041471928214e+01
2.753000000000000114e+02,6.053376976160101464e+01
2.753333333333333144e+02,5.532262249621039274e+01
2.753666666666666742e+02,4.951915389068691553e+01
2.753999999999999773e+02,6.807221357133923334e+01
2.754333333333333371e+02,6.027419722916155820e+01
2.754666666666666970e+02,8.141132338903238974e+01
2.755000000000000000e+02,1.080612664714961539e+02
2.755333333333333030e+02,3.663466498386616621e+01
2.755666666666666629e+02,6.734158460065155793e+01
2.756000000000000227e+02,9.341325917695650105e+01
2.756333333333333258e+02,6.834053536322392119e+01
2.756666666666666856e+02,5.437571975313885986e+01
2.756999999999999886e+02,8.646752562665250252e+01
2.757333333333333485e+02,1.185506019428559483e+02
2.757666666666666515e+02,1.202952687391970699e+02
2.758000000000000114e+02,9.328335343007925928e+01
2.758333333333333144e+02,1.223744047083594921e+02
2.758666666666666742e+02,8.749460178334399529e+01
2.758999999999999773e+02,8.165638356597503389e+01
2.759333333333333371e+02,1.078593608646358888e+02
2.759666666666666970e+02,8.835780280065458214e+01
2.760000000000000000e+02,1.170564014577947489e+02
2.760333333333333030e+02,1.112054895587519781e+02
2.760666666666666629e+02,5.832643350993546960e+01
2.761000000000000227e+02,9.239975144438270149e+01
2.761333333333333258e+02,1.050749638545744062e+02
2.761666666666666856e+02,7.983834713934608374e+01
2.761999999999999886e+02,1.107717989370719636e+02
2.762333333333333485e+02,8.013767084701805743e+01
2.762666666666666515e+02,1.332610952347226032e+02
2.763000000000000114e+02,1.027092768931212277e+02
2.763333333333333144e+02,1.318487929474463840e+02
2.763666666666666742e+02,1.289690593774295166e+02
2.763999999999999773e+02,1.122318526724444041e+02
2.764333333333333371e+02,9.464592513967943432e+01
2.764666666666666970e+02,1.545631109740149611e+02
2.765000000000000000e+02,9.229785529637727848e+01
2.765333333333333030e+02,1.401084897524616508e+02
2.765666666666666629e+02,1.183593933327995558e+02
2.766000000000000227e+02,1.509835791574357984e+02
2.766333333333333258e+02,1.252048740593133545e+02
2.766666666666666856e+02,1.492199971043222604e+02
2.766999999999999886e+02,1.555233874387782578e+02
2.767333333333333485e+02,7.755955112678951480e+01
2.767666666666666515e+02,1.370462967421257190e+02
2.768000000000000114e+02,1.461635521146527026e+02
2.768333333333333144e+02,1.535323301611171019e+02
2.768666666666666742e+02,1.486720958922369391e+02
2.768999999999999773e+02,1.762438522456370151e+02
2.769333333333333371e+02,1.566280076035694719e+02
2.769666666666666970e+02,1.639732077727251465e+02
2.770000000000000000e+02,1.569171900550558121e+02
2.770333333333333030e+02,2.402088385015736662e+02
2.770666666666666629e+02,2.643645735943642308e+02
2.771000000000000227e+02,2.038531482056859261e+02
2.771333333333333258e+02,2.035151045639949814e+02
2.771666666666666856e+02,2.114424947412327356e+02
2.771999999999999886e+02,2.126576331393596604e+02
2.772333333333333485e+02,2.361171291320090404e+02
2.772666666666666515e+02,2.581646668212122790e+02
2.773000000000000114e+02,2.555828532320830391e+02
2.773333333333333144e+02,2.444735672462268781e+02
2.773666666666666742e+02,2.734498345009823765e+02
2.773999999999999773e+02,2.408482732183252608e+02
2.774333333333333371e+02,2.863471838575595143e+02
2.774666666666666970e+02,3.251057001262969948e+02
2.775000000000000000e+02,2.992284397934791400e+02
2.775333333333333030e+02,2.901204210280427560e+02
2.775666666666666629e+02,3.080135380181086475e+02
2.776000000000000227e+02,3.292848860361460197e+02
2.776333333333333258e+02,3.466896598322637146e+02
2.776666666666666856e+02,3.341982734698012791e+02
2.776999999999999886e+02,3.159599273284832748e+02
2.777333333333333485e+02,3.511264880493954479e+02
2.777666666666666515e+02,3.580746504154880085e+02
2.778000000000000114e+02,3.329313645284632344e+02
2.778333333333333144e+02,3.582454091028182575e+02
2.778666666666666742e+02,3.549570224078122465e+02
2.778999999999999773e+02,3.645811072501438730e+02
2.779333333333333371e+02,3.111973899136003183e+02
2.779666666666666970e+02,3.596530691540644398e+02
2.780000000000000000e+02,3.288159884411749090e+02
2.780333333333333030e+02,3.650502342172970884e+02
2.780666666666666629e+02,3.685073280691611899e+02
2.781000000000000227e+02,3.675359584199251231e+02
2.781333333333333258e+02,3.307798600943528982e+02
2.781666666666666856e+02,3.187501799928689934e+02
2.781999999999999886e+02,3.530629127089551389e+02
2.782333333333333485e+02,3.785768558587308803e+02
2.782666666666666515e+02,2.950232916287143325e+02
2.783000000000000114e+02,2.861045057712120752e+02
2.783333333333333144e+02,3.548220362606775211e+02
2.783666666666666742e+02,2.724707149958354080e+02
2.783999999999999773e+02,3.089734505179930011e+02
2.784333333333333371e+02,2.790522669831248095e+02
2.784666666666666970e+02,2.639555778762237992e+02
2.785000000000000000e+02,3.128503300157655644e+02
2.785333333333333030e+02,2.879594226417798950e+02
2.785666666666666629e+02,2.334330761194372883e+02
2.786000000000000227e+02,2.605330033962348466e+02
2.786333333333333258e+02,2.036868214691998276e+02
2.786666666666666856e+02,2.318589293387244652e+02
2.786999999999999886e+02,2.165796707071260698e+02
2.787333333333333485e+02,2.370372547890933674e+02
2.787666666666666515e+02,2.302096458537542674e+02
2.788000000000000114e+02,1.942110026043792175e+02
2.788333333333333144e+02,2.321088099086584293e+02
2.788666666666666742e+02,1.688746842008656870e+02
2.788999999999999773e+02,2.073876362405578107e+02
2.789333333333333371e+02,2.006998027779606844e+02
2.789666666666666970e+02,1.777232059653992735e+02
2.790000000000000000e+02,1.511941033552710962e+02
2.790333333333333030e+02,1.847776228261020037e+02
2.790666666666666629e+02,1.171145135924645899e+02
2.791000000000000227e+02,1.450346009461250674e+02
2.791333333333333258e+02,1.941267530921097944e+02
2.791666666666666856e+02,1.639929732773342721e+02
2.791999999999999886e+02,1.589469249025430884e+02
2.792333333333333485e+02,1.712797394262878186e+02
2.792666666666666515e+02,1.440294295705658953e+02
2.793000000000000114e+02,1.342962314251141152e+02
2.793333333333333144e+02,1.718917457196740202e+02
2.793666666666666742e+02,8.568441042924769135e+01
2.793999999999999773e+02,1.134201123547431536e+02
2.794333333333333371e+02,1.900019101646565787e+02
2.794666666666666970e+02,1.559401576311848316e+02
2.795000000000000000e+02,1.334870214716226826e+02
2.795333333333333030e+02,1.284476897744362986e+02
2.795666666666666629e+02,1.369494153165650800e+02
2.796000000000000227e+02,1.397469283742457264e+02
2.796333333333333258e+02,9.913565754651440898e+01
2.796666666666666856e+02,1.005065402955544442e+02
2.796999999999999886e+02,1.352511888071755095e+02
2.797333333333333485e+02,7.959415229059374042e+01
2.797666666666666515e+02,1.131535067930166463e+02
2.798000000000000114e+02,1.018903056338619990e+02
2.798333333333333144e+02,4.192203625821646540e+01
2.798666666666666742e+02,9.582047571624130455e+01
2.798999999999999773e+02,1.209464418443171496e+02
2.799333333333333371e+02,9.130651711138364135e+01
2.799666666666666970e+02,1.181431479634190254e+02
2.800000000000000000e+02,1.491312344537962815e+02
2.800333333333333030e+02,6.385192305591801443e+01
2.800666666666666629e+02,6.201871353271226894e+01
2.801000000000000227e+02,1.270268374996262395e+02
2.801333333333333258e+02,8.676278961483390617e+01
2.801666666666666856e+02,7.115996236411427844e+01
2.801999999999999886e+02,7.997834546376469689e+01
2.802333333333333485e+02,9.332809725007810187e+01
2.802666666666666515e+02,1.162027361841753788e+02
2.803000000000000114e+02,5.807936338408138965e+01
2.803333333333333144e+02,8.639955601308710698e+01
2.803666666666666742e+02,1.263940282215380648e+02
2.803999999999999773e+02,8.658650244587350642e+01
2.804333333333333371e+02,7.036267839893214671e+01
2.804666666666666970e+02,6.813682925987480132e+01
2.805000000000000000e+02,6.852942286942990791e+01
2.805333333333333030e+02,8.371478952795720829e+01
2.805666666666666629e+02,1.020700264210870216e+02
2.806000000000000227e+02,4.272285911176064133e+01
2.806333333333333258e+02,7.652665665535158723e+01
2.806666666666666856e+02,8.083541533672891433e+01
2.806999999999999886e+02,8.239416051562545817e+01
2.807333333333333485e+02,8.336599066880880571e+01
2.807666666666666515e+02,9.668270697313236894e+01
2.808000000000000114e+02,1.023542143459741993e+02
2.808333333333333144e+02,1.216444847240828153e+02
2.808666666666666742e+02,1.363809940734693953e+02
2.808999999999999773e+02,1.267894324560684396e+02
2.809333333333333371e+02,1.565523946723236008e+02
2.809666666666666970e+02,1.789057930259372995e+02
2.810000000000000000e+02,1.877048043803699784e+02
2.810333333333333030e+02,1.366051334118771479e+02
2.810666666666666629e+02,1.689313501602199494e+02
2.811000000000000227e+02,1.964981203135448311e+02
2.811333333333333258e+02,2.022863201894166991e+02
2.811666666666666856e+02,1.735851941642507938e+02
2.811999999999999886e+02,1.495376062660095329e+02
2.812333333333333485e+02,8.039905885910047800e+01
2.812666666666666515e+02,1.438198817430684358e+02
2.813000000000000114e+02,1.018335158778119478e+02
2.813333333333333144e+02,9.912772280921728907e+01
2.813666666666666742e+02,9.285061923208563428e+01
2.813999999999999773e+02,4.324717561889670492e+01
2.814333333333333371e+02,6.740104206423507094e+01
2.814666666666666970e+02,5.778051363797767692e+01
2.815000000000000000e+02,9.680453456783051536e+01
2.815333333333333030e+02,8.180416596224354464e+01
2.815666666666666629e+02,1.010616508083229235e+02
2.816000000000000227e+02,9.798028133115346350e+01
2.816333333333333258e+02,1.063997589700129396e+02
2.816666666666666856e+02,7.100538589002357526e+01
2.816999999999999886e+02,4.993955293279241658e+01
2.817333333333333485e+02,5.369974493710984831e+01
2.817666666666666515e+02,4.306313759975816424e+01
2.818000000000000114e+02,2.686697372337964396e+01
2.818333333333333144e+02,6.725458298196558360e+01
2.818666666666666742e+02,9.984223624614755010e+01
2.818999999999999773e+02,1.174283593370398364e+02
2.819333333333333371e+02,8.968211387472764784e+01
2.819666666666666970e+02,8.305408835271447288e+01
2.820000000000000000e+02,6.194092541442604016e+01
2.820333333333333030e+02,6.958260344814324583e+01
2.820666666666666629e+02,4.105138116744577559e+01
2.821000000000000227e+02,8.677677985718739251e+01
2.821333333333333258e+02,6.243480133886349392e+01
2.821666666666666856e+02,4.772616160002051799e+01
2.821999999999999886e+02,8.190148604314916270e+01
2.822333333333333485e+02,1.028510014718957279e+02
2.822666666666666515e+02,6.663184125043524375e+01
2.823000000000000114e+02,6.867039017959274361e+01
2.823333333333333144e+02,4.751955537916897043e+01
2.823666666666666742e+02,7.933619620090338742e+01
2.823999999999999773e+02,5.533780660275820651e+01
2.824333333333333371e+02,5.435639244393516378e+01
2.824666666666666970e+02,8.736627069171484550e+01
2.825000000000000000e+02,1.030300109962008861e+02
2.825333333333333030e+02,1.167671414431359835e+02
2.825666666666666629e+02,8.991785358189034127e+01
2.826000000000000227e+02,8.659678720990051204e+01
2.826333333333333258e+02,8.456785514220882760e+01
2.826666666666666856e+02,9.358732452426259840e+01
2.826999999999999886e+02,8.175245532995856479e+01
2.827333333333333485e+02,5.932272569544161911e+01
2.827666666666666515e+02,5.153446475831898965e+01
2.828000000000000114e+02,7.070659959278796691e+01
2.828333333333333144e+02,9.531336480399754407e+01
2.828666666666666742e+02,6.698609375164870983e+01
2.828999999999999773e+02,7.157957238812946343e+01
2.829333333333333371e+02,9.175142218238568148e+01
2.829666666666666970e+02,8.773060975771937819e+01
2.830000000000000000e+02,8.066296717716323883e+01
2.830333333333333030e+02,7.624282226307197163e+01
2.830666666666666629e+02,8.557829093507550056e+01
2.831000000000000227e+02,6.372600116950401627e+01
2.831333333333333258e+02,1.081587600541825935e+02
2.831666666666666856e+02,5.245566404325919052e+01
2.831999999999999886e+02,8.473846093200315011e+01
2.832333333333333485e+02,7.891229768561433389e+01
2.832666666666666515e+02,8.098583388144042772e+01
2.833000000000000114e+02,6.756913828232011099e+01
2.833333333333333144e+02,7.991713006495427862e+01
2.833666666666666742e+02,9.302642497437233260e+01
2.833999999999999773e+02,6.718947170879762609e+01
2.834333333333333371e+02,9.624210102146493284e+01
2.834666666666666970e+02,8.381187961668342723e+01
2.835000000000000000e+02,3.987966238792889584e+01
2.835333333333333030e+02,6.260455532453453031e+01
2.835666666666666629e+02,8.182998267150203731e+01
2.836000000000000227e+02,8.642999707903518924e+01
2.836333333333333258e+02,7.814457554254663307e+01
2.836666666666666856e+02,8.216684766266891415e+01
2.836999999999999886e+02,8.375122044825018008e+01
2.837333333333333485e+02,1.090212663095409766e+02
2.837666666666666515e+02,6.833682887693066732e+01
2.838000000000000114e+02,1.157249860458620958e+02
2.838333333333333144e+02,1.377958241321825881e+02
2.838666666666666742e+02,9.728605454061643343e+01
2.838999999999999773e+02,1.216623237962698170e+02
2.839333333333333371e+02,1.073378160931355154e+02
2.839666666666666970e+02,7.719803894574039305e+01
2.840000000000000000e+02,5.499209101613389095e+01
2.840333333333333030e+02,9.197743276407042856e+01
2.840666666666666629e+02,1.134274460556985531e+02
2.841000000000000227e+02,7.292416433556482502e+01
2.841333333333333258e+02,1.145189008738373957e+02
2.841666666666666856e+02,1.087729008069986918e+02
2.841999999999999886e+02,1.199048715363224602e+02
2.842333333333333485e+02,1.254637262364809942e+02
2.842666666666666515e+02,1.235432483790293361e+02
2.843000000000000114e+02,1.471136424276266439e+02
2.843333333333333144e+02,1.591113781163434169e+02
2.843666666666666742e+02,1.572814347656112375e+02
2.843999999999999773e+02,1.657203913406539471e+02
2.844333333333333371e+02,1.568552012078914402e+02
2.844666666666666970e+02,1.396967655766749772e+02
2.845000000000000000e+02,1.369456895972344341e+02
2.845333333333333030e+02,1.637410008972973685e+02
2.845666666666666629e+02,2.116678356281438198e+02
2.846000000000000227e+02,1.803482551537138079e+02
2.846333333333333258e+02,2.251145780419627727e+02
2.846666666666666856e+02,2.192495702146281644e+02
2.846999999999999886e+02,2.721998374989485114e+02
2.847333333333333485e+02,3.376914110839846899e+02
2.847666666666666515e+02,4.110182789705610844e+02
2.848000000000000114e+02,4.100515583217369908e+02
2.848333333333333144e+02,4.856705960643125195e+02
2.848666666666666742e+02,5.909406789763246479e+02
2.848999999999999773e+02,6.541695222734250592e+02
2.849333333333333371e+02,8.475817421219873040e+02
2.849666666666666970e+02,1.015824320668041196e+03
2.850000000000000000e+02,1.349084295651107595e+03
2.850333333333333030e+02,1.911575500811515440e+03
2.850666666666666629e+02,2.534888476100078606e+03
2.851000000000000227e+02,3.860290049562748663e+03
2.851333333333333258e+02,5.654281512563445176e+03
2.851666666666666856e+02,7.640188186253462845e+03
2.851999999999999886e+02,8.805930247942615097e+03
2.852333333333333485e+02,8.866378842369356789e+03
2.852666666666666515e+02,7.162116451577530825e+03
2.853000000000000114e+02,5.034078216000125394e+03
2.853333333333333144e+02,3.438693421521915752e+03
2.853666666666666742e+02,2.314301576176858816e+03
2.853999999999999773e+02,1.695451940453779116e+03
2.854333333333333371e+02,1.219751941393713423e+03
2.854666666666666970e+02,9.921549511071029883e+02
2.855000000000000000e+02,6.943955515134219922e+02
2.855333333333333030e+02,5.766078301335564902e+02
2.855666666666666629e+02,5.539343237121051970e+02
2.856000000000000227e+02,4.620009380001170030e+02
2.856333333333333258e+02,3.864636911500504084e+02
2.856666666666666856e+02,3.632379416956645173e+02
2.856999999999999886e+02,2.891126169582275907e+02
2.857333333333333485e+02,2.741882305999884579e+02
2.857666666666666515e+02,2.593859779070905915e+02
2.858000000000000114e+02,2.003191305194473273e+02
2.858333333333333144e+02,2.065967025971929729e+02
2.858666666666666742e+02,1.616984020768897210e+02
2.858999999999999773e+02,1.539905456489735229e+02
2.859333333333333371e+02,1.739539933697415677e+02
2.859666666666666970e+02,2.144044378080854187e+02
2.860000000000000000e+02,1.999467970874643186e+02
2.860333333333333030e+02,8.542259144945077765e+01
2.860666666666666629e+02,1.121637449291332587e+02
2.861000000000000227e+02,9.800217697773808823e+01
2.861333333333333258e+02,1.200666866564236841e+02
2.861666666666666856e+02,9.444834587124013581e+01
2.861999999999999886e+02,1.762261501868766231e+02
2.862333333333333485e+02,1.075614765665896613e+02
2.862666666666666515e+02,1.207381563723774320e+02
2.863000000000000114e+02,8.932680112653025617e+01
2.863333333333333144e+02,1.106708814205906037e+02
2.863666666666666742e+02,1.160198451638744928e+02
2.863999999999999773e+02,1.068167251072906652e+02
2.864333333333333371e+02,8.111101425817730615e+01
2.864666666666666970e+02,3.615826127706886695e+01
2.865000000000000000e+02,9.387085087089295143e+01
2.865333333333333030e+02,4.823698699853107286e+01
2.865666666666666629e+02,8.150280966962310458e+01
2.866000000000000227e+02,6.784319850444788358e+01
2.866333333333333258e+02,1.214852036349077196e+02
2.866666666666666856e+02,8.256900236703341989e+01
2.866999999999999886e+02,1.020643299856690902e+02
2.867333333333333485e+02,1.041852735494326083e+02
2.867666666666666515e+02,4.467785542850248248e+01
2.868000000000000114e+02,5.912491562185009286e+01
2.868333333333333144e+02,7.668985727476085401e+01
2.868666666666666742e+02,1.195339560337683480e+02
2.868999999999999773e+02,4.542619065297641612e+01
2.869333333333333371e+02,3.406067909390641546e+01
2.869666666666666970e+02,1.057145509682784308e+02
2.870000000000000000e+02,2.869678112604488263e+01
2.870333333333333030e+02,8.689242505358943447e+01
2.870666666666666629e+02,6.559557945356057473e+01
2.871000000000000227e+02,7.054103009552372328e+01
2.871333333333333258e+02,6.291997233625374264e+01
2.871666666666666856e+02,6.282947264011513511e+01
2.871999999999999886e+02,6.894951504853001722e+01
2.872333333333333485e+02,5.619563360312236000e+01
2.872666666666666515e+02,4.897418415958777871e+01
2.873000000000000114e+02,6.567652240229297433e+01
2.873333333333333144e+02,1.005009473574374539e+02
2.873666666666666742e+02,3.167443379410387649e+01
2.873999999999999773e+02,3.514693010478656277e+01
2.874333333333333371e+02,4.057533930123128840e+01
2.874666666666666970e+02,4.630631056561330894e+01
2.875000000000000000e+02,7.390190743603110946e+01
2.875333333333333030e+02,4.526996513442101389e+01
2.875666666666666629e+02,4.093827586310349886e+01
2.876000000000000227e+02,7.199295337766336900e+01
2.876333333333333258e+02,8.559679506971815499e+01
2.876666666666666856e+02,3.920847340590365349e+01
2.876999999999999886e+02,4.711102450248958462e+01
2.877333333333333485e+02,5.953472727212837867e+01
2.877666666666666515e+02,1.105036136251953991e+02
2.878000000000000114e+02,5.527547920177131857e+01
2.878333333333333144e+02,2.566603257674566763e+01
2.878666666666666742e+02,4.524185640518661700e+01
2.878999999999999773e+02,3.234212284561451156e+01
2.879333333333333371e+02,4.515987470772745382e+01
2.879666666666666970e+02,5.245176528507957414e+01
2.880000000000000000e+02,5.676733416138311128e+01
2.880333333333333030e+02,5.990531382628857671e+01
2.880666666666666629e+02,6.904874585405194409e+01
2.881000000000000227e+02,6.628049598045500090e+01
2.881333333333333258e+02,6.839996846275917619e+01
2.881666666666666856e+02,9.961038087151908371e+01
2.881999999999999886e+02,2.182212711607645161e+01
2.882333333333333485e+02,4.870872643987124206e+01
2.882666666666666515e+02,6.826292308606956283e+01
2.883000000000000114e+02,3.593864481580212100e+01
2.883333333333333144e+02,9.067971521987622907e+01
2.883666666666666742e+02,5.746581378542371965e+01
2.883999999999999773e+02,5.454504781534802760e+01
2.884333333333333371e+02,9.154106641688782986e+01
2.884666666666666970e+02,6.391693734513140868e+01
2.885000000000000000e+02,8.641573447079780124e+01
2.885333333333333030e+02,1.059258883478430562e+02
2.885666666666666629e+02,8.053171696746431962e+01
2.886000000000000227e+02,4.271572799451411129e+01
2.886333333333333258e+02,6.937603574668408157e+01
2.886666666666666856e+02,2.940284695886264998e+01
2.886999999999999886e+02,8.754515389700699757e+01
2.887333333333333485e+02,6.322564601137761997e+01
2.887666666666666515e+02,6.749489365939322738e+01
2.888000000000000114e+02,1.039505586715453944e+01
2.888333333333333144e+02,4.637564521593098732e+01
2.888666666666666742e+02,7.522855473049420993e+01
2.888999999999999773e+02,2.997636800929242185e+01
2.889333333333333371e+02,1.419739421440516480e+01
2.889666666666666970e+02,5.503326409442404810e+01
2.890000000000000000e+02,4.401793628978008144e+01
2.890333333333333030e+02,3.283213875517440528e+01
2.890666666666666629e+02,5.719181207535621070e+01
2.891000000000000227e+02,6.252337060800750379e+01
2.891333333333333258e+02,6.329271469398270256e+01
2.891666666666666856e+02,4.887305268003542125e+01
2.891999999999999886e+02,6.455026988781690989e+01
2.892333333333333485e+02,5.885664144613552651e+01
2.892666666666666515e+02,8.938644059681729459e+01
2.893000000000000114e+02,3.281887215034233662e+01
2.893333333333333144e+02,6.038161997905917389e+01
2.893666666666666742e+02,5.823355371975691952e+01
2.893999999999999773e+02,5.206988728362981789e+01
2.894333333333333371e+02,4.804933648073419761e+01
2.894666666666666970e+02,5.512031613137173025e+01
2.895000000000000000e+02,4.631072245744356053e+01
2.895333333333333030e+02,4.803955028190222976e+01
2.895666666666666629e+02,8.408810862202278713e+01
2.896000000000000227e+02,5.400543673129069333e+01
2.896333333333333258e+02,8.055080290415591548e+01
2.896666666666666856e+02,5.706591642570664646e+01
2.896999999999999886e+02,5.198994343154351583e+01
2.897333333333333485e+02,3.389749360028909564e+01
2.897666666666666515e+02,4.054197884901896742e+01
2.898000000000000114e+02,8.032757959012990057e+01
2.898333333333333144e+02,4.652440218221939006e+01
2.898666666666666742e+02,7.607894310580903152e+01
2.898999999999999773e+02,6.590201973231324928e+01
2.899333333333333371e+02,4.799888464516512698e+01
2.899666666666666970e+02,2.055979455158728086e+01
2.900000000000000000e+02,2.540220665251330345e+01
2.900333333333333030e+02,2.823389617291545051e+01
2.900666666666666629e+02,5.787631775905374099e+01
2.901000000000000227e+02,3.053448798860204150e+01
2.901333333333333258e+02,5.665213332483951802e+01
2.901666666666666856e+02,7.763134279319773157e+01
2.901999999999999886e+02,3.267690576146746650e+01
2.902333333333333485e+02,4.651222479126444398e+01
2.902666666666666515e+02,4.607125317614476501e+01
2.903000000000000114e+02,4.820280148851148283e+01
2.903333333333333144e+02,3.877365098620887807e+01
2.903666666666666742e+02,2.230669358766141741e+01
2.903999999999999773e+02,-1.064043958367479092e+01
2.904333333333333371e+02,6.769492666632018540e+01
2.904666666666666970e+02,6.645954686502820152e+01
2.905000000000000000e+02,1.105549499728655292e+02
2.905333333333333030e+02,4.209544032059681484e+01
2.905666666666666629e+02,3.174306915797083306e+01
2.906000000000000227e+02,7.072839488068342462e+01
2.906333333333333258e+02,6.630698184322997690e+01
2.906666666666666856e+02,7.302062383830212866e+01
2.906999999999999886e+02,3.791556207515193222e+01
2.907333333333333485e+02,5.505230886512084965e+01
2.907666666666666515e+02,1.397153775561993783e+01
2.908000000000000114e+02,4.456237134692685942e+01
2.908333333333333144e+02,5.045676386672890601e+01
2.908666666666666742e+02,7.485346637557574923e+01
2.908999999999999773e+02,2.897791531021358935e+01
2.909333333333333371e+02,8.507523685324547102e+01
2.909666666666666970e+02,1.962102753740114025e+01
2.910000000000000000e+02,6.775988714369380261e+01
2.910333333333333030e+02,7.981673027363420658e+01
2.910666666666666629e+02,8.427408750338534560e+01
2.911000000000000227e+02,3.587375332597901689e+01
2.911333333333333258e+02,8.560721434258843487e+01
2.911666666666666856e+02,8.098048715131372433e+01
2.911999999999999886e+02,7.235650175639607085e+01
2.912333333333333485e+02,5.940638677867859485e+01
2.912666666666666515e+02,8.036896921723241860e+01
2.913000000000000114e+02,9.076135396779753250e+01
2.913333333333333144e+02,5.226150269920420754e+01
